id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,attack_score,defence_score,overall_custom
1121,1819,9853,2012-02-22 00:00:00,49,Balanced,49.0,Little,52.0,Mixed,Organised,48.0,Normal,52.0,Normal,52.0,Normal,Organised,35,Medium,44.0,Press,50.0,Normal,Cover,50.666666666666664,43.0,46.83333333333333
1122,1819,9853,2013-09-20 00:00:00,49,Balanced,49.0,Little,52.0,Mixed,Organised,48.0,Normal,52.0,Normal,52.0,Normal,Organised,35,Medium,44.0,Press,50.0,Normal,Cover,50.666666666666664,43.0,46.83333333333333
1123,1819,9853,2014-09-19 00:00:00,58,Balanced,55.0,Normal,52.0,Mixed,Organised,48.0,Normal,52.0,Normal,52.0,Normal,Organised,35,Medium,44.0,Press,50.0,Normal,Cover,50.666666666666664,43.0,46.83333333333333
1124,1819,9853,2015-09-10 00:00:00,58,Balanced,55.0,Normal,52.0,Mixed,Organised,48.0,Normal,64.0,Normal,52.0,Normal,Organised,48,Medium,51.0,Press,49.0,Normal,Cover,54.666666666666664,49.333333333333336,52.0
1125,1837,9882,2010-02-22 00:00:00,60,Balanced,49.0,Little,30.0,Short,Organised,30.0,Safe,30.0,Little,65.0,Normal,Free Form,50,Medium,30.0,Contain,55.0,Normal,Offside Trap,41.666666666666664,45.0,43.33333333333333
1126,1837,9882,2011-02-22 00:00:00,50,Balanced,49.0,Little,65.0,Mixed,Organised,65.0,Normal,65.0,Normal,50.0,Normal,Organised,35,Medium,45.0,Press,55.0,Normal,Cover,60.0,45.0,52.5
1127,1837,9882,2012-02-22 00:00:00,35,Balanced,49.0,Little,35.0,Mixed,Organised,35.0,Normal,65.0,Normal,35.0,Normal,Organised,45,Medium,45.0,Press,50.0,Normal,Cover,45.0,46.666666666666664,45.83333333333333
1128,1837,9882,2013-09-20 00:00:00,36,Balanced,49.0,Little,38.0,Mixed,Organised,49.0,Normal,62.0,Normal,33.0,Little,Organised,50,Medium,51.0,Press,53.0,Normal,Cover,48.0,51.333333333333336,49.66666666666667
1129,1837,9882,2014-09-19 00:00:00,36,Balanced,56.0,Normal,38.0,Mixed,Organised,49.0,Normal,52.0,Normal,62.0,Normal,Organised,54,Medium,57.0,Press,64.0,Normal,Offside Trap,54.333333333333336,58.333333333333336,56.333333333333336
1130,1837,9882,2015-09-10 00:00:00,36,Balanced,56.0,Normal,38.0,Mixed,Organised,49.0,Normal,52.0,Normal,29.0,Little,Organised,50,Medium,51.0,Press,53.0,Normal,Cover,43.333333333333336,51.333333333333336,47.333333333333336
1131,111974,7943,2010-02-22 00:00:00,30,Slow,49.0,Little,30.0,Short,Organised,30.0,Safe,30.0,Little,60.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Cover,40.0,30.166666666666668,35.083333333333336
1132,111974,7943,2011-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,50.0,Normal,61.0,Normal,60.0,Normal,Organised,45,Medium,30.0,Contain,30.5,Narrow,Cover,57.0,35.166666666666664,46.08333333333333
1133,111974,7943,2012-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,50.0,Normal,50.0,Normal,50.0,Normal,Organised,35,Medium,45.0,Press,50.0,Normal,Cover,50.0,43.333333333333336,46.66666666666667
1134,111974,7943,2013-09-20 00:00:00,57,Balanced,49.0,Little,60.0,Mixed,Organised,56.0,Normal,63.0,Normal,64.0,Normal,Organised,38,Medium,47.0,Press,53.0,Normal,Offside Trap,61.0,46.0,53.5
1135,111974,7943,2014-09-19 00:00:00,57,Balanced,71.0,Lots,60.0,Mixed,Organised,66.0,Normal,57.0,Normal,63.0,Normal,Organised,54,Medium,47.0,Press,36.0,Normal,Offside Trap,62.0,45.666666666666664,53.83333333333333
1136,111974,7943,2015-09-10 00:00:00,57,Balanced,65.0,Normal,60.0,Mixed,Organised,56.0,Normal,57.0,Normal,56.0,Normal,Organised,38,Medium,47.0,Press,53.0,Normal,Cover,56.333333333333336,46.0,51.16666666666667
1137,58,7794,2010-02-22 00:00:00,40,Balanced,49.0,Little,45.0,Mixed,Organised,50.0,Normal,35.0,Normal,55.0,Normal,Organised,69,High,70.0,Double,70.0,Wide,Offside Trap,46.666666666666664,69.66666666666667,58.16666666666667
1138,58,7794,2012-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,50.0,Normal,51.0,Normal,49.0,Normal,Organised,44,Medium,45.0,Press,50.0,Normal,Cover,50.0,46.333333333333336,48.16666666666667
1139,58,7794,2013-09-20 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,50.0,Normal,51.0,Normal,49.0,Normal,Organised,44,Medium,45.0,Press,50.0,Normal,Cover,50.0,46.333333333333336,48.16666666666667
1140,58,7794,2014-09-19 00:00:00,67,Fast,61.0,Normal,43.0,Mixed,Organised,56.0,Normal,51.0,Normal,49.0,Normal,Organised,39,Medium,47.0,Press,48.0,Normal,Cover,52.0,44.666666666666664,48.33333333333333
1141,58,7794,2015-09-10 00:00:00,61,Balanced,61.0,Normal,52.0,Mixed,Organised,56.0,Normal,51.0,Normal,49.0,Normal,Organised,44,Medium,55.0,Press,48.0,Normal,Cover,52.0,49.0,50.5
1142,1913,10228,2010-02-22 00:00:00,35,Balanced,49.0,Little,30.0,Short,Organised,45.0,Normal,45.0,Normal,60.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Cover,50.0,30.166666666666668,40.083333333333336
1143,1913,10228,2011-02-22 00:00:00,49,Balanced,49.0,Little,48.0,Mixed,Free Form,52.0,Normal,67.0,Lots,52.0,Normal,Organised,58,Medium,60.0,Press,65.0,Normal,Cover,57.0,61.0,59.0
1144,1913,10228,2012-02-22 00:00:00,67,Fast,49.0,Little,53.0,Mixed,Organised,48.0,Normal,75.0,Lots,39.0,Normal,Organised,45,Medium,44.0,Press,48.0,Normal,Cover,54.0,45.666666666666664,49.83333333333333
1145,1913,10228,2013-09-20 00:00:00,47,Balanced,49.0,Little,37.0,Mixed,Organised,48.0,Normal,52.0,Normal,42.0,Normal,Organised,46,Medium,44.0,Press,48.0,Normal,Cover,47.333333333333336,46.0,46.66666666666667
1146,1913,10228,2014-09-19 00:00:00,53,Balanced,48.0,Normal,46.0,Mixed,Organised,65.0,Normal,43.0,Normal,46.0,Normal,Organised,46,Medium,44.0,Press,48.0,Normal,Cover,51.333333333333336,46.0,48.66666666666667
1147,1913,10228,2015-09-10 00:00:00,54,Balanced,40.0,Normal,56.0,Mixed,Organised,65.0,Normal,43.0,Normal,44.0,Normal,Organised,46,Medium,44.0,Press,48.0,Normal,Cover,50.666666666666664,46.0,48.33333333333333
1148,34,10189,2010-02-22 00:00:00,65,Balanced,49.0,Little,55.0,Mixed,Organised,55.0,Normal,70.0,Lots,70.0,Lots,Organised,69,High,45.0,Press,70.0,Wide,Cover,65.0,61.333333333333336,63.16666666666667
1149,34,10189,2011-02-22 00:00:00,63,Balanced,49.0,Little,57.0,Mixed,Organised,55.0,Normal,70.0,Lots,62.0,Normal,Organised,37,Medium,67.0,Double,38.0,Normal,Cover,62.333333333333336,47.333333333333336,54.833333333333336
1150,34,10189,2012-02-22 00:00:00,50,Balanced,49.0,Little,36.0,Mixed,Organised,59.0,Normal,52.0,Normal,56.0,Normal,Organised,43,Medium,44.0,Press,53.0,Normal,Cover,55.666666666666664,46.666666666666664,51.166666666666664
1151,34,10189,2013-09-20 00:00:00,60,Balanced,49.0,Little,47.0,Mixed,Organised,62.0,Normal,54.0,Normal,52.0,Normal,Organised,45,Medium,58.0,Press,42.0,Normal,Cover,56.0,48.333333333333336,52.16666666666667
1152,34,10189,2014-09-19 00:00:00,39,Balanced,54.0,Normal,45.0,Mixed,Organised,42.0,Normal,56.0,Normal,41.0,Normal,Organised,51,Medium,51.0,Press,40.0,Normal,Cover,46.333333333333336,47.333333333333336,46.833333333333336
1153,34,10189,2015-09-10 00:00:00,58,Balanced,43.0,Normal,42.0,Mixed,Organised,64.0,Normal,61.0,Normal,37.0,Normal,Organised,55,Medium,59.0,Press,56.0,Normal,Cover,54.0,56.666666666666664,55.33333333333333
1154,324,9777,2010-02-22 00:00:00,30,Slow,49.0,Little,55.0,Mixed,Organised,45.0,Normal,70.0,Lots,60.0,Normal,Organised,55,Medium,60.0,Press,55.0,Normal,Cover,58.333333333333336,56.666666666666664,57.5
1155,324,9777,2012-02-22 00:00:00,48,Balanced,49.0,Little,51.0,Mixed,Organised,53.0,Normal,66.0,Normal,45.0,Normal,Organised,49,Medium,45.0,Press,49.0,Normal,Cover,54.666666666666664,47.666666666666664,51.166666666666664
1156,324,9777,2013-09-20 00:00:00,48,Balanced,49.0,Little,51.0,Mixed,Organised,53.0,Normal,66.0,Normal,45.0,Normal,Organised,49,Medium,45.0,Press,49.0,Normal,Cover,54.666666666666664,47.666666666666664,51.166666666666664
1157,481,8302,2010-02-22 00:00:00,30,Slow,49.0,Little,30.0,Short,Free Form,70.0,Risky,60.0,Normal,70.0,Lots,Free Form,60,Medium,70.0,Double,65.0,Normal,Offside Trap,66.66666666666667,65.0,65.83333333333334
1158,481,8302,2011-02-22 00:00:00,68,Fast,49.0,Little,58.0,Mixed,Free Form,68.0,Risky,67.0,Lots,71.0,Lots,Free Form,57,Medium,58.0,Press,68.0,Wide,Cover,68.66666666666667,61.0,64.83333333333334
1159,481,8302,2012-02-22 00:00:00,61,Balanced,49.0,Little,65.0,Mixed,Organised,53.0,Normal,57.0,Normal,38.0,Normal,Organised,38,Medium,49.0,Press,55.0,Normal,Cover,49.333333333333336,47.333333333333336,48.333333333333336
1160,481,8302,2013-09-20 00:00:00,65,Balanced,49.0,Little,65.0,Mixed,Organised,53.0,Normal,57.0,Normal,38.0,Normal,Organised,38,Medium,49.0,Press,55.0,Normal,Cover,49.333333333333336,47.333333333333336,48.333333333333336
1161,481,8302,2014-09-19 00:00:00,65,Balanced,53.0,Normal,65.0,Mixed,Organised,53.0,Normal,57.0,Normal,38.0,Normal,Organised,38,Medium,49.0,Press,55.0,Normal,Cover,49.333333333333336,47.333333333333336,48.333333333333336
1162,481,8302,2015-09-10 00:00:00,53,Balanced,53.0,Normal,53.0,Mixed,Organised,53.0,Normal,52.0,Normal,60.0,Normal,Organised,42,Medium,48.0,Press,59.0,Normal,Cover,55.0,49.666666666666664,52.33333333333333
1163,110770,10179,2010-02-22 00:00:00,35,Balanced,49.0,Little,60.0,Mixed,Organised,50.0,Normal,60.0,Normal,60.0,Normal,Organised,35,Medium,40.0,Press,45.0,Normal,Offside Trap,56.666666666666664,40.0,48.33333333333333
1164,110770,10179,2011-02-22 00:00:00,47,Balanced,49.0,Little,56.0,Mixed,Organised,67.0,Risky,56.0,Normal,54.0,Normal,Organised,41,Medium,43.0,Press,39.0,Normal,Cover,59.0,41.0,50.0
1165,110770,10179,2012-02-22 00:00:00,61,Balanced,49.0,Little,37.0,Mixed,Organised,62.0,Normal,50.0,Normal,53.0,Normal,Organised,45,Medium,43.0,Press,54.0,Normal,Cover,55.0,47.333333333333336,51.16666666666667
1166,110770,10179,2013-09-20 00:00:00,61,Balanced,49.0,Little,37.0,Mixed,Organised,62.0,Normal,50.0,Normal,53.0,Normal,Organised,45,Medium,43.0,Press,54.0,Normal,Cover,55.0,47.333333333333336,51.16666666666667
1167,110770,10179,2014-09-19 00:00:00,61,Balanced,57.0,Normal,37.0,Mixed,Organised,62.0,Normal,50.0,Normal,53.0,Normal,Organised,45,Medium,47.0,Press,54.0,Normal,Cover,55.0,48.666666666666664,51.83333333333333
1168,110770,10179,2015-09-10 00:00:00,61,Balanced,57.0,Normal,37.0,Mixed,Organised,62.0,Normal,50.0,Normal,53.0,Normal,Organised,45,Medium,47.0,Press,54.0,Normal,Cover,55.0,48.666666666666664,51.83333333333333
1169,111092,8025,2010-02-22 00:00:00,30,Slow,49.0,Little,45.0,Mixed,Organised,45.0,Normal,35.0,Normal,70.0,Lots,Organised,60,Medium,70.0,Double,50.0,Normal,Cover,50.0,60.0,55.0
1170,111092,8025,2011-02-22 00:00:00,47,Balanced,49.0,Little,55.0,Mixed,Organised,45.0,Normal,48.0,Normal,54.0,Normal,Organised,48,Medium,47.0,Press,51.0,Normal,Cover,49.0,48.666666666666664,48.83333333333333
1171,111092,8025,2012-02-22 00:00:00,65,Balanced,49.0,Little,63.0,Mixed,Organised,67.0,Risky,31.0,Little,67.0,Lots,Organised,24,Deep,27.5,Contain,39.0,Normal,Cover,55.0,30.166666666666668,42.583333333333336
1172,111092,8025,2013-09-20 00:00:00,65,Balanced,49.0,Little,50.0,Mixed,Organised,67.0,Risky,31.0,Little,67.0,Lots,Organised,30,Deep,30.0,Contain,40.0,Normal,Cover,55.0,33.333333333333336,44.16666666666667
1173,111092,8025,2014-09-19 00:00:00,47,Balanced,53.0,Normal,34.0,Mixed,Organised,38.0,Normal,36.0,Normal,68.0,Lots,Organised,37,Medium,37.0,Press,39.0,Normal,Cover,47.333333333333336,37.666666666666664,42.5
1174,111092,8025,2015-09-10 00:00:00,50,Balanced,55.0,Normal,35.0,Mixed,Organised,51.0,Normal,51.0,Normal,55.0,Normal,Organised,45,Medium,55.0,Press,39.0,Normal,Cover,52.333333333333336,46.333333333333336,49.333333333333336
1175,226,9874,2010-02-22 00:00:00,66,Balanced,49.0,Little,70.0,Long,Organised,35.0,Normal,40.0,Normal,50.0,Normal,Organised,65,Medium,30.0,Contain,65.0,Normal,Cover,41.666666666666664,53.333333333333336,47.5
1176,226,9874,2011-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,35.0,Normal,65.0,Normal,35.0,Normal,Organised,45,Medium,55.0,Press,65.0,Normal,Cover,45.0,55.0,50.0
1177,226,9874,2012-02-22 00:00:00,63,Balanced,49.0,Little,39.0,Mixed,Organised,63.0,Normal,72.0,Lots,49.0,Normal,Organised,54,Medium,43.0,Press,49.0,Normal,Cover,61.333333333333336,48.666666666666664,55.0
1178,226,9874,2013-09-20 00:00:00,63,Balanced,49.0,Little,39.0,Mixed,Organised,63.0,Normal,64.0,Normal,49.0,Normal,Organised,54,Medium,43.0,Press,49.0,Normal,Cover,58.666666666666664,48.666666666666664,53.666666666666664
1179,226,9874,2014-09-19 00:00:00,63,Balanced,62.0,Normal,39.0,Mixed,Organised,63.0,Normal,64.0,Normal,49.0,Normal,Organised,54,Medium,43.0,Press,49.0,Normal,Cover,58.666666666666664,48.666666666666664,53.666666666666664
1180,226,9874,2015-09-10 00:00:00,63,Balanced,62.0,Normal,39.0,Mixed,Organised,63.0,Normal,64.0,Normal,49.0,Normal,Organised,54,Medium,43.0,Press,49.0,Normal,Cover,58.666666666666664,48.666666666666664,53.666666666666664
1181,17,8466,2010-02-22 00:00:00,70,Fast,49.0,Little,55.0,Mixed,Organised,70.0,Risky,70.0,Lots,65.0,Normal,Organised,69,High,70.0,Double,70.0,Wide,Cover,68.33333333333333,69.66666666666667,69.0
1182,17,8466,2011-02-22 00:00:00,52,Balanced,49.0,Little,37.0,Mixed,Organised,48.0,Normal,49.0,Normal,47.0,Normal,Organised,43,Medium,43.0,Press,48.0,Normal,Cover,48.0,44.666666666666664,46.33333333333333
1183,17,8466,2012-02-22 00:00:00,47,Balanced,49.0,Little,52.0,Mixed,Organised,54.0,Normal,56.0,Normal,60.0,Normal,Organised,48,Medium,52.0,Press,44.0,Normal,Cover,56.666666666666664,48.0,52.33333333333333
1184,17,8466,2013-09-20 00:00:00,47,Balanced,49.0,Little,38.0,Mixed,Organised,52.0,Normal,56.0,Normal,58.0,Normal,Free Form,57,Medium,63.0,Press,44.0,Normal,Cover,55.333333333333336,54.666666666666664,55.0
1185,17,8466,2014-09-19 00:00:00,47,Balanced,41.0,Normal,40.0,Mixed,Organised,42.0,Normal,56.0,Normal,51.0,Normal,Free Form,62,Medium,64.0,Press,44.0,Normal,Cover,49.666666666666664,56.666666666666664,53.166666666666664
1186,17,8466,2015-09-10 00:00:00,52,Balanced,31.0,Little,46.0,Mixed,Organised,42.0,Normal,54.0,Normal,30.0,Little,Organised,50,Medium,65.0,Press,44.0,Normal,Cover,42.0,53.0,47.5
1187,100646,8614,2010-02-22 00:00:00,35,Balanced,49.0,Little,40.0,Mixed,Organised,30.0,Safe,45.0,Normal,65.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Cover,46.666666666666664,30.166666666666668,38.416666666666664
1188,670,9986,2010-02-22 00:00:00,40,Balanced,49.0,Little,50.0,Mixed,Organised,45.0,Normal,43.0,Normal,60.0,Normal,Organised,69,High,70.0,Double,70.0,Wide,Cover,49.333333333333336,69.66666666666667,59.5
1189,670,9986,2011-02-22 00:00:00,47,Balanced,49.0,Little,36.0,Mixed,Organised,34.0,Normal,33.0,Little,53.0,Normal,Organised,49,Medium,58.0,Press,48.0,Normal,Cover,40.0,51.666666666666664,45.83333333333333
1190,670,9986,2013-09-20 00:00:00,60,Balanced,49.0,Little,53.0,Mixed,Organised,48.0,Normal,50.0,Normal,48.0,Normal,Organised,42,Medium,48.0,Press,49.0,Normal,Cover,48.666666666666664,46.333333333333336,47.5
1191,670,9986,2014-09-19 00:00:00,60,Balanced,47.0,Normal,53.0,Mixed,Organised,48.0,Normal,50.0,Normal,48.0,Normal,Organised,42,Medium,48.0,Press,49.0,Normal,Cover,48.666666666666664,46.333333333333336,47.5
1192,670,9986,2015-09-10 00:00:00,60,Balanced,47.0,Normal,53.0,Mixed,Organised,48.0,Normal,50.0,Normal,48.0,Normal,Organised,39,Medium,48.0,Press,49.0,Normal,Cover,48.666666666666664,45.333333333333336,47.0
1193,237,9768,2010-02-22 00:00:00,30,Slow,49.0,Little,30.0,Short,Organised,55.0,Normal,60.0,Normal,55.0,Normal,Free Form,30,Deep,30.0,Contain,30.5,Narrow,Offside Trap,56.666666666666664,30.166666666666668,43.416666666666664
1194,237,9768,2011-02-22 00:00:00,50,Balanced,49.0,Little,35.0,Mixed,Organised,65.0,Normal,65.0,Normal,35.0,Normal,Organised,55,Medium,45.0,Press,50.0,Normal,Cover,55.0,50.0,52.5
1195,237,9768,2012-02-22 00:00:00,53,Balanced,49.0,Little,56.0,Mixed,Organised,67.0,Risky,68.0,Lots,69.0,Lots,Organised,52,Medium,49.0,Press,54.0,Normal,Cover,68.0,51.666666666666664,59.83333333333333
1196,237,9768,2013-09-20 00:00:00,53,Balanced,49.0,Little,56.0,Mixed,Organised,67.0,Risky,68.0,Lots,60.0,Normal,Free Form,52,Medium,49.0,Press,54.0,Normal,Cover,65.0,51.666666666666664,58.33333333333333
1197,237,9768,2014-09-19 00:00:00,55,Balanced,65.0,Normal,56.0,Mixed,Organised,42.0,Normal,50.0,Normal,55.0,Normal,Organised,60,Medium,60.0,Press,54.0,Normal,Cover,49.0,58.0,53.5
1198,237,9768,2015-09-10 00:00:00,57,Balanced,65.0,Normal,56.0,Mixed,Organised,42.0,Normal,50.0,Normal,55.0,Normal,Organised,60,Medium,60.0,Press,54.0,Normal,Cover,49.0,58.0,53.5
1199,459,9869,2010-02-22 00:00:00,70,Fast,49.0,Little,55.0,Mixed,Organised,65.0,Normal,50.0,Normal,70.0,Lots,Organised,69,High,70.0,Double,55.0,Normal,Cover,61.666666666666664,64.66666666666667,63.16666666666667
1200,459,9869,2011-02-22 00:00:00,68,Fast,49.0,Little,53.0,Mixed,Organised,67.0,Risky,51.0,Normal,65.0,Normal,Organised,58,Medium,51.0,Press,55.0,Normal,Cover,61.0,54.666666666666664,57.83333333333333
1201,459,9869,2012-02-22 00:00:00,51,Balanced,49.0,Little,43.0,Mixed,Organised,68.0,Risky,61.0,Normal,44.0,Normal,Organised,36,Medium,60.0,Press,39.0,Normal,Cover,57.666666666666664,45.0,51.33333333333333
1202,459,9869,2013-09-20 00:00:00,55,Balanced,49.0,Little,43.0,Mixed,Organised,68.0,Risky,61.0,Normal,44.0,Normal,Organised,36,Medium,60.0,Press,39.0,Normal,Cover,57.666666666666664,45.0,51.33333333333333
1203,459,9869,2014-09-19 00:00:00,55,Balanced,48.0,Normal,43.0,Mixed,Organised,68.0,Risky,61.0,Normal,44.0,Normal,Organised,36,Medium,60.0,Press,39.0,Normal,Cover,57.666666666666664,45.0,51.33333333333333
1204,459,9869,2015-09-10 00:00:00,55,Balanced,48.0,Normal,50.0,Mixed,Organised,62.0,Normal,59.0,Normal,38.0,Normal,Organised,45,Medium,54.0,Press,41.0,Normal,Cover,53.0,46.666666666666664,49.83333333333333
1205,48,9875,2010-02-22 00:00:00,70,Fast,49.0,Little,30.0,Short,Free Form,30.0,Safe,35.0,Normal,70.0,Lots,Free Form,50,Medium,70.0,Double,45.0,Normal,Cover,45.0,55.0,50.0
1206,48,9875,2011-02-22 00:00:00,50,Balanced,49.0,Little,35.0,Mixed,Free Form,65.0,Normal,65.0,Normal,50.0,Normal,Organised,50,Medium,70.0,Double,45.0,Normal,Cover,60.0,55.0,57.5
1207,48,9875,2012-02-22 00:00:00,60,Balanced,49.0,Little,50.0,Mixed,Organised,65.0,Normal,65.0,Normal,50.0,Normal,Organised,45,Medium,55.0,Press,50.0,Normal,Cover,60.0,50.0,55.0
1208,48,9875,2013-09-20 00:00:00,68,Fast,49.0,Little,52.0,Mixed,Organised,68.0,Risky,69.0,Lots,53.0,Normal,Organised,44,Medium,57.0,Press,53.0,Normal,Offside Trap,63.333333333333336,51.333333333333336,57.333333333333336
1209,48,9875,2014-09-19 00:00:00,72,Fast,74.0,Lots,34.0,Mixed,Organised,76.0,Risky,66.0,Normal,73.0,Lots,Organised,61,Medium,59.0,Press,39.0,Normal,Cover,71.66666666666667,53.0,62.333333333333336
1210,48,9875,2015-09-10 00:00:00,53,Balanced,70.0,Lots,37.0,Mixed,Organised,68.0,Risky,54.0,Normal,67.0,Lots,Organised,47,Medium,57.0,Press,53.0,Normal,Offside Trap,63.0,52.333333333333336,57.66666666666667
1211,898,10190,2010-02-22 00:00:00,35,Balanced,49.0,Little,60.0,Mixed,Organised,35.0,Normal,55.0,Normal,55.0,Normal,Organised,50,Medium,55.0,Press,50.0,Normal,Cover,48.333333333333336,51.666666666666664,50.0
1212,898,10190,2011-02-22 00:00:00,47,Balanced,49.0,Little,55.0,Mixed,Organised,47.0,Normal,54.0,Normal,56.0,Normal,Organised,49,Medium,55.0,Press,48.0,Normal,Cover,52.333333333333336,50.666666666666664,51.5
1213,898,10190,2013-09-20 00:00:00,52,Balanced,49.0,Little,48.0,Mixed,Organised,39.0,Normal,39.0,Normal,37.0,Normal,Organised,40,Medium,41.0,Press,52.0,Normal,Cover,38.333333333333336,44.333333333333336,41.333333333333336
1214,898,10190,2014-09-19 00:00:00,52,Balanced,46.0,Normal,48.0,Mixed,Organised,39.0,Normal,39.0,Normal,37.0,Normal,Organised,40,Medium,41.0,Press,52.0,Normal,Cover,38.333333333333336,44.333333333333336,41.333333333333336
1215,898,10190,2015-09-10 00:00:00,52,Balanced,46.0,Normal,48.0,Mixed,Organised,39.0,Normal,39.0,Normal,37.0,Normal,Organised,40,Medium,36.0,Press,52.0,Normal,Cover,38.333333333333336,42.666666666666664,40.5
1216,100805,9800,2010-02-22 00:00:00,70,Fast,49.0,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,70.0,Lots,Organised,60,Medium,70.0,Double,70.0,Wide,Cover,70.0,66.66666666666667,68.33333333333334
1217,100805,9800,2011-02-22 00:00:00,48,Balanced,49.0,Little,48.0,Mixed,Organised,52.0,Normal,48.0,Normal,48.0,Normal,Organised,43,Medium,44.0,Press,51.0,Normal,Cover,49.333333333333336,46.0,47.66666666666667
1218,100805,9800,2012-02-22 00:00:00,60,Balanced,49.0,Little,75.0,Long,Organised,62.0,Normal,45.0,Normal,60.0,Normal,Organised,50,Medium,48.0,Press,40.0,Normal,Cover,55.666666666666664,46.0,50.83333333333333
1219,100805,9800,2013-09-20 00:00:00,42,Balanced,49.0,Little,43.0,Mixed,Organised,47.0,Normal,46.0,Normal,60.0,Normal,Organised,53,Medium,49.0,Press,42.0,Normal,Cover,51.0,48.0,49.5
1220,100805,9800,2014-09-19 00:00:00,58,Balanced,50.0,Normal,70.0,Long,Organised,62.0,Normal,56.0,Normal,61.0,Normal,Organised,50,Medium,49.0,Press,41.0,Normal,Cover,59.666666666666664,46.666666666666664,53.166666666666664
1221,100805,9800,2015-09-10 00:00:00,38,Balanced,53.0,Normal,33.0,Short,Organised,53.0,Normal,58.0,Normal,53.0,Normal,Organised,60,Medium,58.0,Press,48.0,Normal,Cover,54.666666666666664,55.333333333333336,55.0
1222,110329,8152,2010-02-22 00:00:00,60,Balanced,49.0,Little,60.0,Mixed,Organised,50.0,Normal,70.0,Lots,70.0,Lots,Organised,60,Medium,70.0,Double,55.0,Normal,Cover,63.333333333333336,61.666666666666664,62.5
1223,110329,8152,2011-02-22 00:00:00,60,Balanced,49.0,Little,42.0,Mixed,Organised,63.0,Normal,55.0,Normal,56.0,Normal,Organised,49,Medium,60.0,Press,55.0,Normal,Cover,58.0,54.666666666666664,56.33333333333333
1224,110329,8152,2012-02-22 00:00:00,53,Balanced,49.0,Little,64.0,Mixed,Organised,60.0,Normal,34.0,Normal,53.0,Normal,Organised,49,Medium,44.0,Press,59.0,Normal,Cover,49.0,50.666666666666664,49.83333333333333
1225,110329,8152,2013-09-20 00:00:00,53,Balanced,49.0,Little,56.0,Mixed,Organised,62.0,Normal,46.0,Normal,53.0,Normal,Organised,49,Medium,44.0,Press,57.0,Normal,Cover,53.666666666666664,50.0,51.83333333333333
1226,110329,8152,2014-09-19 00:00:00,53,Balanced,52.0,Normal,56.0,Mixed,Organised,68.0,Risky,53.0,Normal,34.0,Normal,Organised,46,Medium,44.0,Press,54.0,Normal,Cover,51.666666666666664,48.0,49.83333333333333
1227,110329,8152,2015-09-10 00:00:00,52,Balanced,52.0,Normal,56.0,Mixed,Organised,62.0,Normal,53.0,Normal,38.0,Normal,Organised,39,Medium,44.0,Press,57.0,Normal,Cover,51.0,46.666666666666664,48.83333333333333
1228,100804,8467,2010-02-22 00:00:00,70,Fast,49.0,Little,50.0,Mixed,Organised,50.0,Normal,50.0,Normal,50.0,Normal,Organised,30,Deep,70.0,Double,30.5,Narrow,Cover,50.0,43.5,46.75
1229,100804,8467,2011-02-22 00:00:00,67,Fast,49.0,Little,48.0,Mixed,Organised,47.0,Normal,47.0,Normal,54.0,Normal,Organised,33,Deep,47.0,Press,37.0,Normal,Cover,49.333333333333336,39.0,44.16666666666667
1230,100804,8467,2012-02-22 00:00:00,57,Balanced,49.0,Little,57.0,Mixed,Organised,46.0,Normal,48.0,Normal,38.0,Normal,Organised,42,Medium,38.0,Press,52.0,Normal,Cover,44.0,44.0,44.0
1231,100804,8467,2013-09-20 00:00:00,60,Balanced,49.0,Little,58.0,Mixed,Organised,48.0,Normal,49.0,Normal,38.0,Normal,Organised,44,Medium,42.0,Press,56.0,Normal,Cover,45.0,47.333333333333336,46.16666666666667
1232,100804,8467,2014-09-19 00:00:00,56,Balanced,48.0,Normal,57.0,Mixed,Organised,47.0,Normal,49.0,Normal,40.0,Normal,Organised,40,Medium,40.0,Press,52.0,Normal,Cover,45.333333333333336,44.0,44.66666666666667
1233,100804,8467,2015-09-10 00:00:00,62,Balanced,52.0,Normal,48.0,Mixed,Organised,47.0,Normal,49.0,Normal,40.0,Normal,Organised,37,Medium,48.0,Press,55.0,Normal,Cover,45.333333333333336,46.666666666666664,46.0
